chebiId	cid	cmpdType	nsc
CHEBI:16905	NA	NA	NA
CHEBI:16906	NA	NA	NA
CHEBI:16907	5955	standardized	19645
CHEBI:16908	NA	NA	NA
CHEBI:1690	NA	NA	NA
CHEBI:16914	338	standardized	180,629474
CHEBI:16919	586	standardized	8752
CHEBI:16924	NA	NA	NA
CHEBI:16927	NA	NA	NA
CHEBI:16928	NA	NA	NA
CHEBI:16929	NA	NA	NA
CHEBI:16934	NA	NA	NA
CHEBI:16936	NA	NA	NA
CHEBI:16938	NA	NA	NA
CHEBI:16944	NA	NA	NA
CHEBI:16946	NA	NA	NA
CHEBI:16947	31348	standardized	NA
CHEBI:16947	311	component	30279,626579,759606
CHEBI:16953	2042020	standardized	NA
CHEBI:16953	65065	component	128610
CHEBI:16955	NA	NA	NA
CHEBI:16958	239	standardized	7603
CHEBI:16960	NA	NA	NA
CHEBI:16962	222786	standardized	9703
CHEBI:16971	10787	standardized	2818
CHEBI:16973	6166	standardized	11319
CHEBI:16975	NA	NA	NA
CHEBI:16977	5950	standardized	206315
CHEBI:16978	NA	NA	NA
CHEBI:16980	638011	standardized	6170
CHEBI:16981	NA	NA	NA
CHEBI:16982	225936	standardized	15829
CHEBI:16985	NA	NA	NA
CHEBI:16987	NA	NA	NA
CHEBI:16988	NA	NA	NA
CHEBI:16990	5280352	standardized	26685
CHEBI:16991	NA	NA	NA
CHEBI:16992	1122	standardized	403452
CHEBI:16995	971	standardized	62774,115893
CHEBI:16997	1030	standardized	69860,35747,35748,35749
CHEBI:16998	71567	standardized	25005,758460
CHEBI:17001	NA	NA	NA
CHEBI:17002	NA	NA	NA
CHEBI:17006	NA	NA	NA
CHEBI:17009	NA	NA	NA
CHEBI:17012	NA	NA	NA
CHEBI:17013	9700	standardized	46713
CHEBI:17015	493570	standardized	33298
CHEBI:17021	NA	NA	NA
CHEBI:17025	NA	NA	NA
CHEBI:17026	5994	standardized	9704,64377
CHEBI:17027	NA	NA	NA
CHEBI:17029	24139	standardized	400525,524344
CHEBI:17033	5280353	standardized	62793
CHEBI:17042	66603	standardized	100888,4858
CHEBI:17044	NA	NA	NA
CHEBI:17049	NA	NA	NA
CHEBI:17050	NA	NA	NA
CHEBI:17053	5960	standardized	3973
CHEBI:17057	NA	NA	NA
CHEBI:17059	NA	NA	NA
CHEBI:17061	NA	NA	NA
CHEBI:17064	7475	standardized	9797
CHEBI:17066	NA	NA	NA
CHEBI:17071	756	standardized	67935
CHEBI:17076	19649	standardized	14083
CHEBI:17082	NA	NA	NA
CHEBI:17083	NA	NA	NA
CHEBI:17093	NA	NA	NA
CHEBI:17097	7095	standardized	14916
CHEBI:17103	NA	NA	NA
CHEBI:17105	NA	NA	NA
CHEBI:171118	NA	NA	NA
CHEBI:17111	NA	NA	NA
CHEBI:17115	5951	standardized	118365,760115
CHEBI:17118	NA	NA	NA
CHEBI:17120	4398339	standardized	NA
CHEBI:17120	8892	component	8266
CHEBI:17122	NA	NA	NA
CHEBI:17123	NA	NA	NA
CHEBI:17126	NA	NA	NA
CHEBI:1712	31402	standardized	82867
CHEBI:17135	NA	NA	NA
CHEBI:17137	NA	NA	NA
CHEBI:17138	NA	NA	NA
CHEBI:17140	NA	NA	NA
CHEBI:17141	6058	standardized	647528
CHEBI:17148	1045	standardized	60545
CHEBI:17150	NA	NA	NA
CHEBI:17151	6912	standardized	25283
CHEBI:17153	527	standardized	6493
CHEBI:17154	936	standardized	13128,27452,759115
CHEBI:17158	880	standardized	79019,626580,337790,133492,133493
CHEBI:17164	NA	NA	NA
CHEBI:17166	NA	NA	NA
CHEBI:17167	NA	NA	NA
CHEBI:17168	NA	NA	NA
CHEBI:17172	187790	standardized	22837
CHEBI:17173	NA	NA	NA
CHEBI:171741	5282054	standardized	116069
CHEBI:17179	NA	NA	NA
CHEBI:17180	NA	NA	NA
CHEBI:17183	NA	NA	NA
CHEBI:17184	NA	NA	NA
CHEBI:17189	3469	standardized	27224,8512,49098
CHEBI:17191	6306	standardized	46708,760109
CHEBI:17196	6267	standardized	82391,760099
CHEBI:17197	NA	NA	NA
CHEBI:17200	NA	NA	NA
CHEBI:17201	11163	standardized	49346
CHEBI:17202	8582	standardized	120952
CHEBI:17203	145742	standardized	46703,97923,760114
CHEBI:17209	NA	NA	NA
CHEBI:17211	NA	NA	NA
CHEBI:17230	778	standardized	206252,778,43117,118376
CHEBI:17231	342	standardized	8768
CHEBI:17232	NA	NA	NA
CHEBI:17234	NA	NA	NA
CHEBI:17239	NA	NA	NA
CHEBI:17240	5459996	standardized	NA
CHEBI:17240	811	component	3357
CHEBI:17241	1048	standardized	45410
CHEBI:17242	835	standardized	141520,240736
CHEBI:17243	NA	NA	NA
CHEBI:17245	NA	NA	NA
CHEBI:17248	NA	NA	NA
CHEBI:17252	6238	standardized	15468
CHEBI:17253	NA	NA	NA
CHEBI:17256	13730	standardized	83258,141848,143510
CHEBI:17263	5870	standardized	9699
CHEBI:17266	NA	NA	NA
CHEBI:17268	892	standardized	8101,404118,45517,55551,55552,25142,55558,103959,127230,757076
CHEBI:17270	NA	NA	NA
CHEBI:17272	NA	NA	NA
CHEBI:17274	NA	NA	NA
CHEBI:17276	4788	standardized	407292
CHEBI:17278	NA	NA	NA
CHEBI:17282	NA	NA	NA
CHEBI:17283	NA	NA	NA
CHEBI:17284	NA	NA	NA
CHEBI:17285	72886	standardized	254030
CHEBI:17287	NA	NA	NA
CHEBI:17289	NA	NA	NA
CHEBI:17292	NA	NA	NA
CHEBI:17295	6140	standardized	79477,9959
CHEBI:17300	31373	standardized	9777
CHEBI:17303	5288826	standardized	11441
CHEBI:17306	NA	NA	NA
CHEBI:17309	445929	standardized	9248
CHEBI:17310	1050	standardized	19613
CHEBI:17311	NA	NA	NA
CHEBI:17312	NA	NA	NA
CHEBI:17315	NA	NA	NA
CHEBI:17319	NA	NA	NA
CHEBI:17322	NA	NA	NA
CHEBI:17326	NA	NA	NA
CHEBI:17327	NA	NA	NA
CHEBI:17330	NA	NA	NA
CHEBI:17336	445354	standardized	122759,758150
CHEBI:17345	NA	NA	NA
CHEBI:17347	6013	standardized	9700
CHEBI:17351	5280450	standardized	281243
CHEBI:17356	5897	standardized	12279
CHEBI:17359	NA	NA	NA
CHEBI:17361	6131	standardized	120953
CHEBI:17362	7047	standardized	3396
CHEBI:17363	NA	NA	NA
CHEBI:17364	83887	standardized	97922
CHEBI:17368	790	standardized	14665,790,129419
CHEBI:17369	NA	NA	NA
CHEBI:17378	79014	standardized	91534
CHEBI:17380	NA	NA	NA
CHEBI:17381	NA	NA	NA
CHEBI:17388	NA	NA	NA
CHEBI:17389	NA	NA	NA
CHEBI:17390	98570	standardized	645286,148824,404531
CHEBI:17395	NA	NA	NA
CHEBI:17396	NA	NA	NA
CHEBI:17399	NA	NA	NA
CHEBI:17401	890	standardized	269896
CHEBI:17405	6723	standardized	41814
CHEBI:17407	NA	NA	NA
CHEBI:17408	NA	NA	NA
CHEBI:17411	NA	NA	NA
CHEBI:17415	NA	NA	NA
CHEBI:17420	NA	NA	NA
CHEBI:17421	NA	NA	NA
CHEBI:17422	NA	NA	NA
CHEBI:17431	199	standardized	56332,199
CHEBI:17432	NA	NA	NA
CHEBI:17433	NA	NA	NA
CHEBI:17435	11318	standardized	401609
CHEBI:17436	NA	NA	NA
CHEBI:17439	NA	NA	NA
CHEBI:17440	378	standardized	404086
CHEBI:17442	NA	NA	NA
CHEBI:17455	NA	NA	NA
CHEBI:17456	NA	NA	NA
CHEBI:17458	9727	standardized	113958
CHEBI:17460	863	standardized	90787,759236
CHEBI:174690	NA	NA	NA
CHEBI:17474	3001028	standardized	18313
CHEBI:17476	NA	NA	NA
CHEBI:17478	NA	NA	NA
CHEBI:17482	NA	NA	NA
CHEBI:17484	2346	standardized	118976,758206
CHEBI:17486	NA	NA	NA
CHEBI:17489	6076	standardized	94017
CHEBI:17490	NA	NA	NA
CHEBI:17493	NA	NA	NA
CHEBI:17497	757	standardized	166
CHEBI:17499	NA	NA	NA
CHEBI:17500	NA	NA	NA
CHEBI:17504	NA	NA	NA
CHEBI:17505	NA	NA	NA
CHEBI:17509	439176	standardized	335422
CHEBI:17513	NA	NA	NA
CHEBI:17514	NA	NA	NA
CHEBI:17515	NA	NA	NA
CHEBI:17517	NA	NA	NA
CHEBI:17522	753	standardized	9230,759633
CHEBI:17526	NA	NA	NA
CHEBI:17528	NA	NA	NA
CHEBI:17533	NA	NA	NA
CHEBI:17534	NA	NA	NA
CHEBI:17535	NA	NA	NA
CHEBI:17536	NA	NA	NA
CHEBI:17544	769	standardized	NA
CHEBI:17544	767	component	134031,156204
CHEBI:17549	NA	NA	NA
CHEBI:17552	NA	NA	NA
CHEBI:17553	1015	standardized	254167
CHEBI:17561	5862	standardized	8746
CHEBI:17562	6175	standardized	20258
CHEBI:17566	351795	standardized	523272
CHEBI:17568	1174	standardized	3970,29742,759649
CHEBI:17572	NA	NA	NA
CHEBI:17574	5280373	standardized	123538
CHEBI:175763	NA	NA	NA
CHEBI:17577	NA	NA	NA
CHEBI:17578	1140	standardized	406333
CHEBI:17579	5280489	standardized	62794,755910
CHEBI:17580	6549	standardized	3789
CHEBI:17585	NA	NA	NA
CHEBI:17587	NA	NA	NA
CHEBI:17588	91552	standardized	43117,118376
CHEBI:175901	60750	standardized	613327
CHEBI:17590	356	standardized	9822
CHEBI:17594	785	standardized	9247,758707
CHEBI:17596	6021	standardized	20262
CHEBI:17597	126	standardized	2127
CHEBI:17598	37783	standardized	622507
CHEBI:17600	NA	NA	NA
CHEBI:17601	NA	NA	NA
CHEBI:17602	403	standardized	1545
CHEBI:17606	807	standardized	42355
CHEBI:17607	NA	NA	NA
CHEBI:17609	5744	standardized	741
CHEBI:17612	5460350	standardized	NA
CHEBI:17612	547	component	73191
CHEBI:17614	NA	NA	NA
CHEBI:17616	5280531	standardized	758478
CHEBI:17620	445858	standardized	2821,51986,674320
CHEBI:17621	NA	NA	NA
CHEBI:17622	NA	NA	NA
CHEBI:17625	NA	NA	NA
CHEBI:17627	53356659	standardized	NA
CHEBI:17627	4971	component	2632,757839
CHEBI:17627	23925	component	NA
CHEBI:17632	943	standardized	NA
CHEBI:17632	944	component	177677
CHEBI:17633	NA	NA	NA
CHEBI:17636	NA	NA	NA
CHEBI:17639	NA	NA	NA
CHEBI:17640	5460337	standardized	NA
CHEBI:17640	803	component	88874
CHEBI:17645	18189	standardized	27423
CHEBI:17649	44	standardized	NA
CHEBI:17649	45	component	36171
CHEBI:17650	5754	standardized	10483
CHEBI:17659	NA	NA	NA
CHEBI:17660	92180	standardized	106958
CHEBI:17665	NA	NA	NA
CHEBI:17668	NA	NA	NA
CHEBI:17672	NA	NA	NA
CHEBI:17677	NA	NA	NA
CHEBI:17687	NA	NA	NA
CHEBI:17688	89594	standardized	5065,97238
CHEBI:17689	NA	NA	NA
CHEBI:17690	NA	NA	NA
CHEBI:17694	NA	NA	NA
CHEBI:17697	NA	NA	NA
CHEBI:17698	5959	standardized	3069,16331
CHEBI:17700	8163	standardized	4028
CHEBI:17703	99470	standardized	226105
CHEBI:17709	NA	NA	NA
CHEBI:17710	NA	NA	NA
CHEBI:17712	1188	standardized	14664,1188
CHEBI:17713	12599	standardized	77680,82625
CHEBI:17716	NA	NA	NA
CHEBI:17719	NA	NA	NA
CHEBI:17720	NA	NA	NA
CHEBI:17724	NA	NA	NA
CHEBI:17728	NA	NA	NA
CHEBI:17733	NA	NA	NA
CHEBI:17737	439577	standardized	226126
CHEBI:17741	6228	standardized	5356
CHEBI:17742	NA	NA	NA
CHEBI:17745	1549095	standardized	NA
CHEBI:17747	8343	standardized	17069
CHEBI:17748	5789	standardized	21548
CHEBI:17750	247	standardized	166511
CHEBI:17750	248	component	12179,87835
CHEBI:17752	92832	standardized	102777
CHEBI:17754	753	standardized	9230,759633
CHEBI:17755	834	standardized	118379
CHEBI:17757	NA	NA	NA
CHEBI:17759	439423	standardized	18159
CHEBI:17761	NA	NA	NA
CHEBI:17762	92128	standardized	11920
CHEBI:17763	366	standardized	688806,1059,31658,44763
CHEBI:17768	NA	NA	NA
CHEBI:17769	NA	NA	NA
CHEBI:17771	5460052	standardized	NA
CHEBI:17771	736715	component	66357,407934
CHEBI:17775	1175	standardized	3975
CHEBI:17780	NA	NA	NA
CHEBI:17781	5326566	standardized	96911
CHEBI:17790	887	standardized	85232
CHEBI:17791	390622	standardized	688223
CHEBI:17792	NA	NA	NA
CHEBI:17794	NA	NA	NA
CHEBI:17797	NA	NA	NA
CHEBI:17798	NA	NA	NA
CHEBI:17799	94309	standardized	11203,12135,163492
CHEBI:17804	NA	NA	NA
CHEBI:17806	NA	NA	NA
CHEBI:17808	NA	NA	NA
CHEBI:17813	NA	NA	NA
CHEBI:17814	439503	standardized	5751,758201
CHEBI:17815	NA	NA	NA
CHEBI:17816	NA	NA	NA
CHEBI:17821	1135	standardized	14705
CHEBI:17822	617	standardized	77689,9960,118365,620355
CHEBI:17823	5280453	standardized	749776
CHEBI:17824	3776	standardized	135801
CHEBI:17825	NA	NA	NA
CHEBI:17826	NA	NA	NA
CHEBI:17833	NA	NA	NA
CHEBI:17835	NA	NA	NA
CHEBI:17836	4876	standardized	NA
CHEBI:17836	978	component	7627
CHEBI:17839	NA	NA	NA
CHEBI:17840	NA	NA	NA
CHEBI:17842	NA	NA	NA
CHEBI:17843	NA	NA	NA
CHEBI:17844	NA	NA	NA
CHEBI:17847	2879	standardized	3696,95259,756709
CHEBI:1784	7102	standardized	7660
CHEBI:17851	NA	NA	NA
CHEBI:17855	NA	NA	NA
CHEBI:17858	NA	NA	NA
CHEBI:17862	NA	NA	NA
CHEBI:17864	NA	NA	NA
CHEBI:17865	NA	NA	NA
CHEBI:17868	NA	NA	NA
CHEBI:17873	NA	NA	NA
CHEBI:17879	54675830	standardized	4961
CHEBI:17879	135	component	4961
CHEBI:17883	313	standardized	77365
CHEBI:17885	NA	NA	NA
CHEBI:17895	6057	standardized	82624
CHEBI:17898	638015	standardized	626581,122757,20811,122756
CHEBI:17899	NA	NA	NA
CHEBI:17906	NA	NA	NA
CHEBI:17907	7276	standardized	637,7582
CHEBI:17908	NA	NA	NA
CHEBI:17909	NA	NA	NA
CHEBI:17917	NA	NA	NA
CHEBI:17924	5780	standardized	25944,759608
CHEBI:17925	NA	NA	NA
CHEBI:17927	NA	NA	NA
CHEBI:17929	NA	NA	NA
CHEBI:17931	5896	standardized	46522
CHEBI:17933	NA	NA	NA
CHEBI:17935	454	standardized	1508,8969
CHEBI:17939	439530	standardized	3055
CHEBI:17941	NA	NA	NA
CHEBI:17945	13017	standardized	76127
CHEBI:17950	NA	NA	NA
CHEBI:17955	NA	NA	NA
CHEBI:17960	NA	NA	NA
CHEBI:17962	NA	NA	NA
CHEBI:17963	1388	standardized	139654
CHEBI:17967	5641	standardized	746,758452
CHEBI:17968	104775	standardized	NA
CHEBI:17968	264	component	8415
CHEBI:17969	NA	NA	NA
CHEBI:17973	NA	NA	NA
CHEBI:17976	NA	NA	NA
CHEBI:17980	NA	NA	NA
CHEBI:17981	99478	standardized	226230
CHEBI:17984	NA	NA	NA
CHEBI:17985	NA	NA	NA
CHEBI:17992	5988	standardized	406942
CHEBI:17996	312	standardized	NA
CHEBI:17996	313	component	77365
CHEBI:17998	NA	NA	NA
CHEBI:17999	NA	NA	NA
CHEBI:18005	NA	NA	NA
CHEBI:18009	NA	NA	NA
CHEBI:1800	14855	standardized	2851
CHEBI:18012	444972	standardized	2752,760395
CHEBI:18019	NA	NA	NA
CHEBI:18020	NA	NA	NA
CHEBI:18021	NA	NA	NA
CHEBI:18022	NA	NA	NA
CHEBI:18023	NA	NA	NA
CHEBI:18026	19	standardized	27435
CHEBI:18034	NA	NA	NA
CHEBI:18035	NA	NA	NA
CHEBI:18036	NA	NA	NA
CHEBI:18037	NA	NA	NA
CHEBI:18041	NA	NA	NA
CHEBI:18047	NA	NA	NA
CHEBI:18050	5961	standardized	27421,759628,760081
CHEBI:18056	NA	NA	NA
CHEBI:18058	974	standardized	47001
CHEBI:18059	NA	NA	NA
CHEBI:18066	NA	NA	NA
CHEBI:18067	5284607	standardized	760373
CHEBI:18072	250388	standardized	69826
CHEBI:18075	NA	NA	NA
CHEBI:18077	NA	NA	NA
CHEBI:18081	NA	NA	NA
CHEBI:18083	78821	standardized	70896
CHEBI:18085	NA	NA	NA
CHEBI:18086	NA	NA	NA
CHEBI:18090	NA	NA	NA
CHEBI:18093	NA	NA	NA
CHEBI:18095	5810	standardized	46704
CHEBI:18097	NA	NA	NA
CHEBI:18098	NA	NA	NA
CHEBI:18099	7966	standardized	403656
CHEBI:18101	127	standardized	25066,27460
CHEBI:18102	NA	NA	NA
CHEBI:18105	NA	NA	NA
CHEBI:18107	64959	standardized	18930
CHEBI:18110	NA	NA	NA
CHEBI:18112	5801	standardized	1534
CHEBI:18115	NA	NA	NA
CHEBI:18116	NA	NA	NA
CHEBI:18127	NA	NA	NA
CHEBI:18132	NA	NA	NA
CHEBI:18135	289	standardized	1573
CHEBI:18137	NA	NA	NA
CHEBI:18139	1146	standardized	101179
CHEBI:18144	NA	NA	NA
CHEBI:18145	14985	standardized	82623
CHEBI:18148	NA	NA	NA
CHEBI:18152	5281672	standardized	407290
CHEBI:18153	NA	NA	NA
CHEBI:18154	NA	NA	NA
CHEBI:18160	5280473	standardized	226993
CHEBI:18162	NA	NA	NA
CHEBI:18163	NA	NA	NA
CHEBI:18167	NA	NA	NA
CHEBI:18169	NA	NA	NA
CHEBI:18170	NA	NA	NA
CHEBI:18179	NA	NA	NA
CHEBI:18180	NA	NA	NA
CHEBI:18183	7405	standardized	143034,9966,11742,760414
CHEBI:18185	NA	NA	NA
CHEBI:18186	1153	standardized	9973,82624,205006,760112
CHEBI:18188	NA	NA	NA
CHEBI:18189	NA	NA	NA
CHEBI:18191	NA	NA	NA
CHEBI:18202	NA	NA	NA
CHEBI:18205	NA	NA	NA
CHEBI:18208	5904	standardized	193396
CHEBI:18212	NA	NA	NA
CHEBI:18216	NA	NA	NA
CHEBI:18225	NA	NA	NA
CHEBI:18227	5280389	standardized	201423,204985
CHEBI:18228	NA	NA	NA
CHEBI:18237	611	standardized	9967,206301,620337,77686,143503
CHEBI:18238	NA	NA	NA
CHEBI:18240	69248	standardized	206274
CHEBI:18243	681	standardized	173182,169105
CHEBI:18248	NA	NA	NA
CHEBI:18252	NA	NA	NA
CHEBI:18254	NA	NA	NA
CHEBI:18255	68368	standardized	65423,2
CHEBI:18257	389	standardized	118360,169844
CHEBI:18258	5920	standardized	80203,46046
CHEBI:18259	NA	NA	NA
CHEBI:18261	111	standardized	65768,190691
CHEBI:18262	4149208	standardized	NA
CHEBI:18262	3893	component	5026
CHEBI:18268	92283	standardized	656
CHEBI:18272	NA	NA	NA
CHEBI:18276	783	standardized	356464
CHEBI:18278	NA	NA	NA
CHEBI:18280	11915	standardized	28293
CHEBI:18287	NA	NA	NA
CHEBI:18290	9068	standardized	NA
CHEBI:18290	313	component	77365
CHEBI:18290	1132	component	NA
CHEBI:18295	774	standardized	33792
CHEBI:18297	NA	NA	NA
CHEBI:18300	444266	standardized	25940
CHEBI:18303	NA	NA	NA
CHEBI:18304	NA	NA	NA
CHEBI:18305	440936	standardized	4036
CHEBI:18307	NA	NA	NA
CHEBI:18310	NA	NA	NA
CHEBI:18313	NA	NA	NA
CHEBI:18314	65098	standardized	203786
CHEBI:18315	NA	NA	NA
CHEBI:18318	NA	NA	NA
CHEBI:18319	NA	NA	NA
CHEBI:18320	NA	NA	NA
CHEBI:18323	NA	NA	NA
CHEBI:18327	NA	NA	NA
CHEBI:18329	242332	standardized	50891
CHEBI:18332	5819	standardized	36397,757434
CHEBI:18334	NA	NA	NA
CHEBI:18335	NA	NA	NA
CHEBI:18336	NA	NA	NA
CHEBI:18338	10761	standardized	NA
CHEBI:18338	313	component	77365
CHEBI:18338	1131	component	NA
CHEBI:18341	NA	NA	NA
CHEBI:18344	3845	standardized	58973,5280455
CHEBI:18346	1183	standardized	15351,48383,403658
CHEBI:18347	21236	standardized	10378
CHEBI:18348	NA	NA	NA
CHEBI:18349	NA	NA	NA
CHEBI:18357	439260	standardized	757246
CHEBI:18358	4114	standardized	45923,757114
CHEBI:18359	NA	NA	NA
CHEBI:18361	644102	standardized	NA
CHEBI:18361	1023	component	289196
CHEBI:18363	NA	NA	NA
CHEBI:18364	NA	NA	NA
CHEBI:18367	1061	standardized	NA
CHEBI:18367	1004	component	80804
CHEBI:18368	NA	NA	NA
CHEBI:18372	NA	NA	NA
CHEBI:18376	NA	NA	NA
CHEBI:18377	910	standardized	334199
CHEBI:18378	NA	NA	NA
CHEBI:18379	NA	NA	NA
CHEBI:18381	NA	NA	NA
CHEBI:18384	NA	NA	NA
CHEBI:18385	1130	standardized	36226
CHEBI:18390	NA	NA	NA
CHEBI:18391	6419706	standardized	NA
CHEBI:18391	10690	component	77381
CHEBI:18392	NA	NA	NA
CHEBI:18396	NA	NA	NA
CHEBI:18397	1001	standardized	10811
CHEBI:18399	NA	NA	NA
CHEBI:18401	4409936	standardized	NA
CHEBI:18401	999	component	125718,139637
CHEBI:18402	NA	NA	NA
CHEBI:18403	NA	NA	NA
CHEBI:18405	1051	standardized	82388
CHEBI:18406	65110	standardized	283955,292227,5
CHEBI:18407	NA	NA	NA
CHEBI:18408	NA	NA	NA
CHEBI:18410	5459905	standardized	NA
CHEBI:18410	101399	component	509050
CHEBI:18413	NA	NA	NA
CHEBI:18414	6990	standardized	10883,37559
CHEBI:18416	NA	NA	NA
CHEBI:18419	NA	NA	NA
CHEBI:18420	NA	NA	NA
CHEBI:18421	NA	NA	NA
CHEBI:18422	NA	NA	NA
CHEBI:18431	NA	NA	NA
CHEBI:1845	NA	NA	NA
CHEBI:184644	9568637	standardized	NA
CHEBI:184644	962	component	147337
CHEBI:184644	5360545	component	NA
CHEBI:184644	6914273	component	NA
CHEBI:1864	99735	standardized	196562
CHEBI:18723	942	standardized	5065,97238
CHEBI:1879	10393	standardized	59876
CHEBI:18915	NA	NA	NA
CHEBI:18918	NA	NA	NA
CHEBI:19000	NA	NA	NA
CHEBI:19138	NA	NA	NA
CHEBI:19363	95715	standardized	30706
CHEBI:19373	NA	NA	NA
CHEBI:19391	11847	standardized	6214
CHEBI:1941	NA	NA	NA
CHEBI:19452	NA	NA	NA
CHEBI:19475	824	standardized	7904,203786
CHEBI:1949	NA	NA	NA
CHEBI:19503	NA	NA	NA
CHEBI:195280	68911	standardized	665970
CHEBI:19564	NA	NA	NA
CHEBI:196991	38347	standardized	181815
CHEBI:19812	92113	standardized	232664
CHEBI:1989	NA	NA	NA
CHEBI:19982	638124	standardized	520953
CHEBI:2003	NA	NA	NA
CHEBI:20067	441	standardized	3806
CHEBI:20106	NA	NA	NA
CHEBI:20140	11926	standardized	109149
CHEBI:202004	NA	NA	NA
CHEBI:2030	9679	standardized	7784
CHEBI:203600	NA	NA	NA
CHEBI:2038	9444	standardized	102816,758186
CHEBI:204734	NA	NA	NA
CHEBI:204928	NA	NA	NA
CHEBI:20506	NA	NA	NA
CHEBI:20536	NA	NA	NA
CHEBI:20537	NA	NA	NA
CHEBI:205919	NA	NA	NA
CHEBI:20612	NA	NA	NA
CHEBI:2065	NA	NA	NA
CHEBI:20680	NA	NA	NA
CHEBI:207229	NA	NA	NA
CHEBI:2076	NA	NA	NA
CHEBI:2086	1832	standardized	88624
CHEBI:2089	1833	standardized	56422
CHEBI:20995	NA	NA	NA
CHEBI:21260	25701	standardized	254030
CHEBI:21285	NA	NA	NA
CHEBI:21412	NA	NA	NA
CHEBI:21507	NA	NA	NA
CHEBI:2150	11302	standardized	15460
CHEBI:21510	NA	NA	NA
CHEBI:21547	65065	standardized	128610
CHEBI:21557	448580	standardized	118514
CHEBI:21619	NA	NA	NA
CHEBI:2161	NA	NA	NA
CHEBI:2168	NA	NA	NA
CHEBI:21759	9562060	standardized	9369
CHEBI:21763	8016	standardized	62776
CHEBI:2181	NA	NA	NA
CHEBI:21976	NA	NA	NA
CHEBI:2198	NA	NA	NA
CHEBI:22063	NA	NA	NA
CHEBI:22065	NA	NA	NA
CHEBI:2208	667490	standardized	755,759614
CHEBI:22154	6734	standardized	7657
CHEBI:22156	NA	NA	NA
CHEBI:22160	NA	NA	NA
CHEBI:22213	NA	NA	NA
CHEBI:22216	NA	NA	NA
CHEBI:22231	NA	NA	NA
CHEBI:22256	NA	NA	NA
CHEBI:22271	NA	NA	NA
CHEBI:222828	NA	NA	NA
CHEBI:223316	68827	standardized	369397,758216
CHEBI:22392	NA	NA	NA
CHEBI:22494	NA	NA	NA
CHEBI:225237	448751	standardized	NA
CHEBI:225237	1001	component	10811
CHEBI:2255	NA	NA	NA
CHEBI:22580	NA	NA	NA
CHEBI:22584	NA	NA	NA
CHEBI:22586	NA	NA	NA
CHEBI:22614	NA	NA	NA
CHEBI:22632	NA	NA	NA
CHEBI:22680	NA	NA	NA
CHEBI:22681	NA	NA	NA
CHEBI:22689	6436223	standardized	381866
CHEBI:2268	5281894	standardized	94258
CHEBI:22698	NA	NA	NA
CHEBI:22702	NA	NA	NA
CHEBI:22715	NA	NA	NA
CHEBI:22726	NA	NA	NA
CHEBI:22729	NA	NA	NA
CHEBI:2274	NA	NA	NA
CHEBI:22783	NA	NA	NA
CHEBI:2288	NA	NA	NA
CHEBI:22907	NA	NA	NA
CHEBI:2290	NA	NA	NA
CHEBI:22923	NA	NA	NA
CHEBI:22978	NA	NA	NA
CHEBI:22984	NA	NA	NA
CHEBI:22986	NA	NA	NA
CHEBI:22990	NA	NA	NA
CHEBI:23003	NA	NA	NA
CHEBI:23012	NA	NA	NA
CHEBI:23016	NA	NA	NA
CHEBI:23046	7438	standardized	68313
CHEBI:23086	NA	NA	NA
CHEBI:23114	NA	NA	NA
CHEBI:23132	NA	NA	NA
CHEBI:23218	NA	NA	NA
CHEBI:23229	NA	NA	NA
CHEBI:23230	NA	NA	NA
CHEBI:23237	NA	NA	NA
CHEBI:23238	NA	NA	NA
CHEBI:2332	3034391	standardized	520722
CHEBI:23359	NA	NA	NA
CHEBI:23403	NA	NA	NA
CHEBI:2340	NA	NA	NA
CHEBI:2341	NA	NA	NA
CHEBI:23437	7857	standardized	1790
CHEBI:23456	NA	NA	NA
CHEBI:23527	5311281	standardized	107658
CHEBI:23614	9548661	standardized	NA
CHEBI:23614	222528	component	8797
CHEBI:23666	NA	NA	NA
CHEBI:2366	442138	standardized	407315
CHEBI:23686	NA	NA	NA
CHEBI:237189	NA	NA	NA
CHEBI:23765	NA	NA	NA
CHEBI:2376	41774	standardized	758915
CHEBI:2379	NA	NA	NA
CHEBI:23808	NA	NA	NA
CHEBI:2380	441307	standardized	757412
CHEBI:2380	313	component	77365
CHEBI:2380	1978	component	NA
CHEBI:23825	NA	NA	NA
CHEBI:23838	NA	NA	NA
CHEBI:23858	5460660	standardized	NA
CHEBI:23858	8215	component	32364
CHEBI:238698	2372	standardized	132348
CHEBI:23872	4329331	standardized	NA
CHEBI:23872	8778	component	633414
CHEBI:23899	NA	NA	NA
CHEBI:23924	NA	NA	NA
CHEBI:2393	NA	NA	NA
CHEBI:2394	NA	NA	NA
CHEBI:23994	6113	standardized	26805
CHEBI:23995	12967	standardized	45403
CHEBI:240107	NA	NA	NA
CHEBI:2401	17676	standardized	17676
CHEBI:24043	NA	NA	NA
CHEBI:24088	NA	NA	NA
CHEBI:24103	NA	NA	NA
CHEBI:24190	NA	NA	NA
CHEBI:2422	14039	standardized	53155,2271
CHEBI:2423	NA	NA	NA
CHEBI:24261	NA	NA	NA
CHEBI:24275	NA	NA	NA
CHEBI:24301	NA	NA	NA
CHEBI:24344	NA	NA	NA
CHEBI:24384	NA	NA	NA
